locus_tag	ftype	length_bp	gene	EC_number	COG	product
SPN_0140_01883	CDS	936	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
SPN_0140_01884	CDS	1077	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
SPN_0140_01885	tRNA	73				tRNA-Thr(ggt)
SPN_0140_01886	CDS	510	queT		COG4708	Queuosine precursor transporter QueT
SPN_0140_01887	CDS	432				hypothetical protein
SPN_0140_01888	CDS	378	mscL		COG1970	Large-conductance mechanosensitive channel
SPN_0140_01889	CDS	1095	hemH	4.99.1.1		Ferrochelatase
SPN_0140_01890	CDS	1224	pepT	3.4.11.4		Peptidase T
SPN_0140_01891	CDS	630				hypothetical protein
SPN_0140_01892	CDS	477				hypothetical protein
SPN_0140_01893	CDS	3120				hypothetical protein
SPN_0140_01894	CDS	528				hypothetical protein
SPN_0140_01895	CDS	174				hypothetical protein
SPN_0140_01896	CDS	1389				hypothetical protein
SPN_0140_01897	CDS	315				hypothetical protein
SPN_0140_01898	CDS	246				hypothetical protein
SPN_0140_01899	CDS	795	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
SPN_0140_01900	CDS	1008	yfhA		COG0609	putative siderophore transport system permease protein YfhA
SPN_0140_01901	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
SPN_0140_01902	CDS	1026	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
SPN_0140_01903	CDS	195				hypothetical protein
SPN_0140_01904	CDS	237		2.1.1.-	COG2265	putative RNA methyltransferase
SPN_0140_01905	CDS	1788				hypothetical protein
SPN_0140_01906	CDS	225				hypothetical protein
SPN_0140_01907	CDS	1830				hypothetical protein
SPN_0140_01908	CDS	366				hypothetical protein
SPN_0140_01909	CDS	357				hypothetical protein
SPN_0140_01910	CDS	2637	smc_2			Chromosome partition protein Smc
SPN_0140_01911	CDS	540				hypothetical protein
SPN_0140_01912	CDS	1614				hypothetical protein
SPN_0140_01913	CDS	768	pezT_1	2.7.1.176		Toxin PezT
SPN_0140_01914	CDS	477	pezA_1		COG1396	Antitoxin PezA
SPN_0140_01915	CDS	273				hypothetical protein
SPN_0140_01916	CDS	384				hypothetical protein
SPN_0140_01917	CDS	234				hypothetical protein
SPN_0140_01918	CDS	1086				hypothetical protein
SPN_0140_01919	CDS	639				hypothetical protein
SPN_0140_01920	CDS	348			COG3039	IS5 family transposase IS1381
SPN_0140_01921	CDS	399			COG3039	IS5 family transposase ISSpn7
SPN_0140_01922	CDS	159				hypothetical protein
SPN_0140_01923	CDS	441				IS66 family transposase ISDeal1
SPN_0140_01924	CDS	324				hypothetical protein
SPN_0140_01925	CDS	417				hypothetical protein
SPN_0140_01926	CDS	612	ntpD			V-type sodium ATPase subunit D
SPN_0140_01927	CDS	1386	ntpB			V-type sodium ATPase subunit B
SPN_0140_01928	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
SPN_0140_01929	CDS	321	ntpG			V-type sodium ATPase subunit G
SPN_0140_01930	CDS	1008	ntpC			V-type sodium ATPase subunit C
SPN_0140_01931	CDS	582	atpE_1			V-type proton ATPase subunit E
SPN_0140_01932	CDS	477	ntpK			V-type sodium ATPase subunit K
SPN_0140_01933	CDS	1992				hypothetical protein
SPN_0140_01934	CDS	324				hypothetical protein
SPN_0140_01935	CDS	891	bglK_3	2.7.1.85	COG1940	Beta-glucoside kinase
SPN_0140_01936	CDS	1110	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
SPN_0140_01937	CDS	2223	nanB_2	3.2.1.18	COG4409	Sialidase B
SPN_0140_01938	CDS	459				hypothetical protein
SPN_0140_01939	tRNA	98				tRNA-Phe(aaa)
SPN_0140_01940	CDS	918	nanA_3	4.1.3.3	COG0329	N-acetylneuraminate lyase
SPN_0140_01941	CDS	702	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
SPN_0140_01942	CDS	810	murR			HTH-type transcriptional regulator MurR
SPN_0140_01943	CDS	678	tcyB		COG0765	L-cystine transport system permease protein TcyB
SPN_0140_01944	CDS	621	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
SPN_0140_01945	CDS	147				hypothetical protein
SPN_0140_01946	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
SPN_0140_01947	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
SPN_0140_01948	CDS	669	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
SPN_0140_01949	CDS	783	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
SPN_0140_01950	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
SPN_0140_01951	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
SPN_0140_01952	CDS	1386	ykoD_3	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
SPN_0140_01953	CDS	651				hypothetical protein
SPN_0140_01954	CDS	693	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
SPN_0140_01955	CDS	525				hypothetical protein
SPN_0140_01956	CDS	804	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
SPN_0140_01957	CDS	633	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
SPN_0140_01958	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
SPN_0140_01959	CDS	396	copY			Transcriptional repressor CopY
SPN_0140_01960	CDS	372				hypothetical protein
SPN_0140_01961	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
SPN_0140_01962	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
SPN_0140_01963	CDS	348				hypothetical protein
SPN_0140_01964	CDS	279				hypothetical protein
SPN_0140_01965	CDS	567				hypothetical protein
SPN_0140_01966	CDS	189				hypothetical protein
SPN_0140_01967	CDS	759				hypothetical protein
SPN_0140_01968	CDS	855				hypothetical protein
SPN_0140_01969	CDS	885		2.7.1.-	COG1597	Putative lipid kinase
SPN_0140_01970	CDS	1740	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
SPN_0140_01971	CDS	456				hypothetical protein
SPN_0140_01972	CDS	477	pezA_2		COG1396	Antitoxin PezA
SPN_0140_01973	CDS	762	pezT_2	2.7.1.176		Toxin PezT
SPN_0140_01974	CDS	777				putative protein
SPN_0140_01975	CDS	357				putative protein
SPN_0140_01976	CDS	360				hypothetical protein
SPN_0140_01977	CDS	366				hypothetical protein
SPN_0140_01978	CDS	1866				hypothetical protein
SPN_0140_01979	CDS	876				hypothetical protein
SPN_0140_01980	CDS	549				hypothetical protein
SPN_0140_01981	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
SPN_0140_01982	CDS	1167			COG0628	Putative transport protein
SPN_0140_01983	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
SPN_0140_01984	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
SPN_0140_01985	CDS	630	glnQ_4		COG1126	Glutamine transport ATP-binding protein GlnQ
SPN_0140_01986	CDS	837	artP		COG0834	Arginine-binding extracellular protein ArtP
SPN_0140_01987	CDS	348				hypothetical protein
SPN_0140_01988	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
SPN_0140_01989	CDS	534				IS630 family transposase IS630-Spn1
SPN_0140_01990	CDS	1080				hypothetical protein
SPN_0140_01991	CDS	522				hypothetical protein
SPN_0140_01992	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
SPN_0140_01993	CDS	1197	tuf			Elongation factor Tu
SPN_0140_01994	CDS	2451	dinG_2	3.1.-.-		3'-5' exonuclease DinG
SPN_0140_01995	CDS	1224	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
SPN_0140_01996	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
SPN_0140_01997	CDS	573	gph_3	3.1.3.18		Phosphoglycolate phosphatase
SPN_0140_01998	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
SPN_0140_01999	CDS	1728	ezrA		COG4477	Septation ring formation regulator EzrA
SPN_0140_02000	CDS	324				hypothetical protein
SPN_0140_02001	CDS	300				hypothetical protein
SPN_0140_02002	CDS	264				hypothetical protein
SPN_0140_02003	CDS	1194				hypothetical protein
SPN_0140_02004	CDS	1443	gtfA	2.4.1.7	COG0366	Sucrose phosphorylase
SPN_0140_02005	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
SPN_0140_02006	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
SPN_0140_02007	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
SPN_0140_02008	CDS	2163	agaA_2	3.2.1.22		Alpha-galactosidase AgaA
SPN_0140_02009	CDS	861	rhaS			HTH-type transcriptional activator RhaS
SPN_0140_02010	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
SPN_0140_02011	CDS	150	rpmGA			50S ribosomal protein L33 1
SPN_0140_02012	CDS	183	rpmF		COG0333	50S ribosomal protein L32
SPN_0140_02013	CDS	201				hypothetical protein
SPN_0140_02014	CDS	1008				hypothetical protein
SPN_0140_02015	CDS	2031				hypothetical protein
SPN_0140_02016	CDS	285				hypothetical protein
SPN_0140_02017	CDS	1347	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
SPN_0140_02018	CDS	858	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
SPN_0140_02019	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
SPN_0140_02020	CDS	1704	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
SPN_0140_02021	CDS	210				hypothetical protein
SPN_0140_02022	CDS	618				hypothetical protein
SPN_0140_02023	CDS	201	atpE_2		COG0636	ATP synthase subunit c
SPN_0140_02024	CDS	717	atpB		COG0356	ATP synthase subunit a
SPN_0140_02025	CDS	495	atpF		COG0711	ATP synthase subunit b
SPN_0140_02026	CDS	537	atpH		COG0712	ATP synthase subunit delta
SPN_0140_02027	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
SPN_0140_02028	CDS	879	atpG		COG0224	ATP synthase gamma chain
SPN_0140_02029	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
SPN_0140_02030	CDS	420	atpC		COG0355	ATP synthase epsilon chain
SPN_0140_02031	CDS	177				hypothetical protein
SPN_0140_02032	CDS	2196	pbpF		COG0744	Penicillin-binding protein 1F
SPN_0140_02033	CDS	876				hypothetical protein
SPN_0140_02034	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
SPN_0140_02035	CDS	951	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
SPN_0140_02036	CDS	405				hypothetical protein
SPN_0140_02037	CDS	708	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
SPN_0140_02038	CDS	558	resA_2			Thiol-disulfide oxidoreductase ResA
SPN_0140_02039	CDS	1392	yhdG		COG0531	putative amino acid permease YhdG
SPN_0140_02040	CDS	918	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
SPN_0140_02041	tRNA	72				tRNA-Glu(ttc)
SPN_0140_02042	rRNA	1542				16S ribosomal RNA
SPN_0140_02043	tRNA	75				tRNA-Ala(tgc)
SPN_0140_02044	rRNA	2897				23S ribosomal RNA
SPN_0140_02045	rRNA	109				5S ribosomal RNA
SPN_0140_02046	CDS	675	arlR_2		COG0745	Response regulator ArlR
SPN_0140_02047	CDS	1335	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
SPN_0140_02048	CDS	288				hypothetical protein
SPN_0140_02049	CDS	930				hypothetical protein
SPN_0140_02050	CDS	234				hypothetical protein
SPN_0140_02051	CDS	381				hypothetical protein
SPN_0140_02052	CDS	450				hypothetical protein
SPN_0140_02053	CDS	273				hypothetical protein
SPN_0140_02054	CDS	1347				IS1380 family transposase ISSpn5
SPN_0140_02055	CDS	954			COG2826	IS30 family transposase ISSpn8
SPN_0140_02056	tRNA	71				tRNA-Gly(tcc)
SPN_0140_02057	tRNA	76				tRNA-Ile(gat)
SPN_0140_02058	tRNA	90				tRNA-Ser(gct)
SPN_0140_02059	CDS	528				ISL3 family transposase ISSpn14
SPN_0140_02060	tRNA	76				tRNA-Pro(tgg)
SPN_0140_02061	tRNA	74				tRNA-Arg(acg)
SPN_0140_02062	tRNA	86				tRNA-Leu(taa)
SPN_0140_02063	tRNA	72				tRNA-Gly(gcc)
SPN_0140_02064	tRNA	73				tRNA-Thr(tgt)
SPN_0140_02065	tRNA	84				tRNA-Leu(tag)
SPN_0140_02066	tRNA	73				tRNA-Lys(ttt)
SPN_0140_02067	tRNA	73				tRNA-Asp(gtc)
SPN_0140_02068	CDS	171				hypothetical protein
SPN_0140_02069	CDS	348	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
SPN_0140_02070	CDS	480				hypothetical protein
SPN_0140_02071	CDS	528				ISL3 family transposaseA
SPN_0140_02072	CDS	195				hypothetical protein
